eventID,occurrenceID,decimalLatitude,decimalLongitude,basisOfRecord,occurrenceStatus,scientificName,AphiaID,scientificNameID,habitat,sex
2013/201,2013/201_2,28.0113,-82.89115,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2013/201,2013/201_3,28.0113,-82.89115,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,F
2013/202,2013/202_1,28.0096,-82.89153333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2013/203,2013/203_1,28.0119,-82.89021667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Artificial Reef,F
2013/204,2013/204_1,28.07906667,-82.85361667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Sand,M
2013/204,2013/204_2,28.07906667,-82.85361667,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/21,2013/21_1,28.0581,-82.90998333,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,F
2013/22,2013/22_1,28.10551667,-82.8281,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2013/23,2013/23_1,28.05123333,-82.82045,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Sand,M
2013/24,2013/24_1,28.05401667,-82.91173333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2013/25,2013/25_1,28.10753333,-82.78316667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/26,2013/26_1,28.07418333,-82.87485,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/27,2013/27_1,28.09371667,-82.8332,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,sand,M
2013/28,2013/28_1,28.13621667,-82.92553333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,sand,F
2013/29,2013/29_1,28.13776667,-82.92653333,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,F
2013/3,2013/3_1,28.1425,-82.811,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Seagrass,F
2013/30,2013/30_1,28.14135,-82.88098333,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/31,2013/31_1,28.19021667,-82.84711667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2013/31,2013/31_2,28.19021667,-82.84711667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2013/32,2013/32_1,28.05121667,-82.90878333,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/32,2013/32_2,28.1322,-82.83665,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/33,2013/33_1,28.1775,-82.84165,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/33,2013/33_2,28.1775,-82.84165,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2013/34,2013/34_1,28.07421667,-82.84855,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/34,2013/34_2,28.07421667,-82.84855,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/35,2013/35_1,28.0179,-82.84043333,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/35,2013/35_2,28.0179,-82.84043333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/36,2013/36_1,28.16568333,-82.83571667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2013/37,2013/37_1,28.10148333,-82.86178333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/38,2013/38_1,28.10746667,-82.78705,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2013/39,2013/39_1,28.11308333,-82.84035,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Sand,F
2013/4,2013/4_1,28.1425,-82.811,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,F
2013/40,2013/40_1,28.08035,-82.85223333,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,M
2013/41,2013/41_1,28.099,-82.83546667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2013/42,2013/42_1,28.09806667,-82.8363,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,M
2013/43,2013/43_1,28.10148333,-82.85155,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/44,2013/44_1,28.1061,-82.82765,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,F
2013/44,2013/44_2,28.1061,-82.82765,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2013/45,2013/45_1,28.10961667,-82.78333333,LivingSpecimen,detected,Bathytoshia centroura,1017389,urn:lsid:marinespecies.org:taxname:1017389,Seagrass,F
2013/46,2013/46_1,28.10896667,-82.77953333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2013/47,2013/47_1,28.0155,-82.8985,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/48,2013/48_1,28.07963333,-82.8575,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,F
2013/49,2013/49_1,28.10693333,-82.7843,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/5,2013/5_1,28.10923333,-82.78306667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/5,2013/5_2,28.10923333,-82.78306667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/5,2013/5_3,28.10923333,-82.78306667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/5,2013/5_4,28.10923333,-82.78306667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2013/50,2013/50_1,28.08015,-82.85675,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/50,2013/50_2,28.08015,-82.85675,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/51,2013/51_1,28.05306667,,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/52,2013/52_1,28.10961667,-82.78318333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/53,2013/53_1,28.08335,-82.85566667,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Seagrass,F
2013/53,2013/53_2,28.08335,-82.85566667,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Seagrass,F
2013/54,2013/54_1,28.10716667,-82.82795,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,F
2013/54,2013/54_2,28.10716667,-82.82795,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,F
2013/55,2013/55_1,28.08066667,-82.85581667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2013/56,2013/56_1,28.09621667,-82.83725,LivingSpecimen,detected,Sphyrna mokarran,105817,urn:lsid:marinespecies.org:taxname:105817,Sand,F
2013/57,2013/57_1,28.09356667,-82.83343333,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,M
2013/58,2013/58_1,28.079,-82.85405,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,F
2013/59,2013/59_1,28.09433333,-82.83215,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,M
2013/59,2013/59_2,28.09433333,-82.83215,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Seagrass,F
2013/6,2013/6_1,28.10446667,-82.82783333,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Sand,F
2013/6,2013/6_2,28.10446667,-82.82783333,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Sand,F
2013/6,2013/6_3,28.10446667,-82.82783333,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Sand,F
2013/6,2013/6_4,28.10768333,-82.7792,LivingSpecimen,detected,Hypanus sabinus,1042864,urn:lsid:marinespecies.org:taxname:1042864,Seagrass,F
2013/60,2013/60_1,28.09356667,-82.83348333,LivingSpecimen,detected,Carcharhinus leucas,105792,urn:lsid:marinespecies.org:taxname:105792,Seagrass,M
2013/61,2013/61_1,28.09466667,-82.8366,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,M
2013/62,2013/62_1,28.08033333,-82.85678333,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,F
2013/63,2013/63_1,28.07383333,-82.85591667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,M
2013/63,2013/63_2,28.07383333,-82.85591667,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/64,2013/64_1,28.10863333,-82.78315,LivingSpecimen,detected,Carcharhinus leucas,105792,urn:lsid:marinespecies.org:taxname:105792,Seagrass,M
2013/65,2013/65_1,28.1339,-82.92868333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/66,2013/66_1,28.09383333,-82.83268167,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/67,2013/67_1,28.1829,-82.83111667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Sand,F
2013/68,2013/68_1,28.19261667,-82.84788333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2013/69,2013/69_1,28.2182,-82.819,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Seagrass,F
2013/7,2013/7_1,28.24331667,-82.83916667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/70,2013/70_1,28.18468333,-82.83828333,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Seagrass,M
2013/71,2013/71_1,28.1829,-82.83111667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/72,2013/72_1,28.18238333,-82.83113333,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/72,2013/72_2,28.18238333,-82.83113333,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/73,2013/73_1,28.18345,-82.82945,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/73,2013/73_2,28.18345,-82.82945,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/73,2013/73_3,28.18226667,-82.83516667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2013/74,2013/74_1,28.18285,-82.8359,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2013/75,2013/75_1,28.10666667,-82.82783333,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/76,2013/76_1,28.05738333,-82.9104,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/77,2013/77_1,28.09245,-82.83456667,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Seagrass,M
2013/78,2013/78_1,28.05095,-83.01361667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2013/79,2013/79_1,28.05095,-83.01361667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2013/8,2013/8_1,28.03765,-82.8292,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,M
2013/80,2013/80_1,28.05095,-83.01361667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2013/80,2013/80_2,28.05095,-83.01361667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Artificial Reef,F
2013/80,2013/80_3,28.05095,-83.01361667,LivingSpecimen,detected,Carcharhinus leucas,105792,urn:lsid:marinespecies.org:taxname:105792,Artificial Reef,F
2013/81,2013/81_1,28.05853333,-83.01121667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2013/82,2013/82_1,28.05095,-83.01361667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2013/83,2013/83_1,28.08096667,-82.85328333,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,M
2013/84,2013/84_1,28.09375,-82.83341667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2013/85,2013/85_1,28.08036667,-82.85281667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/86,2013/86_1,28.09471667,-82.83266667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/86,2013/86_2,28.09471667,-82.83266667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/87,2013/87_1,28.0944,-82.8325,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/88,2013/88_1,28.09336667,-82.838,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,M
2013/89,2013/89_1,28.05431667,-82.81698333,LivingSpecimen,detected,Hypanus sabinus,1042864,urn:lsid:marinespecies.org:taxname:1042864,Seagrass,F
2013/9,2013/9_1,28.05815,-82.9154,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Sand,M
2013/90,2013/90_1,28.09336667,-82.838,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Sand,F
2013/91,2013/91_1,28.07755,-82.96301667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/91,2013/91_2,28.07755,-82.96301667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/92,2013/92_1,28.09336667,-82.838,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Sand,M
2013/93,2013/93_1,28.1325,-82.93096667,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Sand,M
2013/94,2013/94_1,28.1367,-82.86486667,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Sand,M
2013/95,2013/95_1,28.09415,-82.83328333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/96,2013/96_1,28.07583333,-82.85245,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Sand,F
2013/97,2013/97_1,28.07531667,-82.87061667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Sand,M
2013/98,2013/98_1,28.05755,-82.90896667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2013/99,2013/99_1,28.05613333,-82.77833333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Sand,F
2013/99,2013/99_2,28.05613333,-82.77833333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Sand,F
2013/99,2013/99_3,28.05613333,-82.77833333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Sand,F
2014/1,2014/1_1,28.1128,-82.83961667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,M
2014/10,2014/10_1,28.1075,-82.83106667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2014/100,2014/100_1,28.22911667,-82.87096667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2014/101,2014/101_1,28.10756667,-82.78681667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2014/102,2014/102_1,28.13628333,-82.93106667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2014/103,2014/103_1,28.13661667,-82.93061667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2014/103,2014/103_2,28.13661667,-82.93061667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2014/103,2014/103_3,28.13661667,-82.93061667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,F
2014/103,2014/103_4,28.13661667,-82.93061667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2014/104,2014/104_1,28.18328333,-82.83028333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2014/105,2014/105_1,28.01398333,-82.89393333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,F
2014/106,2014/106_1,28.06216667,-82.871,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2014/107,2014/107_1,28.11321667,-82.78476667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2014/108,2014/108_1,28.18286667,-82.83033333,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2014/109,2014/109_1,28.13573333,-82.93101667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
